OG,FG,ABV,IBU,Color,Efficiency,SugarScale,BrewMethod,Style
1.054,1.013,5.42,44.63,5.07,72.0,Specific Gravity,BIAB,American Pale Ale
1.054,1.014,5.35,35.77,7.94,75.0,Specific Gravity,All Grain,American Pale Ale
1.063,1.0170000000000001,6.01,41.7,34.51,65.0,Specific Gravity,BIAB,Robust Porter
1.052,1.01,5.49,61.78,6.9,70.0,Specific Gravity,All Grain,American Pale Ale
1.06,1.0170000000000001,5.75,28.9,3.99,70.0,Specific Gravity,All Grain,American IPA
1.087,1.022,8.55,48.26,6.98,70.0,Specific Gravity,All Grain,American Light Lager
1.046,1.008,5.07,22.71,3.7,60.0,Specific Gravity,BIAB,Blonde Ale
1.054,1.0090000000000001,5.91,22.46,5.84,70.0,Specific Gravity,All Grain,American Pale Ale
1.053,1.012,5.32,22.39,33.65,72.0,Specific Gravity,All Grain,Oatmeal Stout
1.06,1.011,6.61,34.45,12.19,85.0,Specific Gravity,All Grain,American Amber Ale
1.041,1.01,4.09,27.79,3.29,70.0,Specific Gravity,All Grain,Kölsch
1.042,1.0070000000000001,4.62,37.25,2.99,80.0,Specific Gravity,All Grain,American Pale Ale
1.08,1.014,8.61,40.67,38.39,75.0,Specific Gravity,All Grain,American Stout
1.054,1.013,5.41,34.37,9.07,70.0,Specific Gravity,Partial Mash,American Light Lager
1.083,1.018,8.55,110.21,5.52,65.0,Specific Gravity,All Grain,American IPA
1.054,1.015,5.14,25.88,6.38,60.0,Specific Gravity,All Grain,American Pale Ale
1.052,1.013,5.05,10.49,3.59,70.0,Specific Gravity,All Grain,Weissbier
1.069,1.014,7.25,45.2,10.06,78.0,Specific Gravity,BIAB,American IPA
1.062,1.008,7.07,65.3,8.19,70.0,Specific Gravity,All Grain,American IPA
1.056,1.01,6.06,37.15,11.67,73.0,Specific Gravity,All Grain,American Pale Ale
1.05,1.011,5.04,66.46,4.58,65.0,Specific Gravity,BIAB,American IPA
1.045,1.01,4.61,66.21,4.65,63.0,Specific Gravity,BIAB,American IPA
1.056,1.01,5.97,20.46,9.2,60.0,Specific Gravity,BIAB,American Pale Ale
1.056,1.013,5.61,14.77,4.77,62.0,Specific Gravity,BIAB,Weissbier
1.055,1.015,5.28,41.01,11.83,70.0,Specific Gravity,All Grain,American Pale Ale
1.051,1.013,5.06,24.6,11.85,70.0,Specific Gravity,All Grain,American Light Lager
1.054,1.0170000000000001,4.93,25.91,13.36,75.0,Specific Gravity,All Grain,American Amber Ale
1.056,1.013,5.66,31.63,5.19,75.0,Specific Gravity,All Grain,American Light Lager
1.055,1.013,5.58,43.11,5.15,70.0,Specific Gravity,All Grain,American Pale Ale
1.057,1.014,5.65,77.46,4.78,85.0,Specific Gravity,All Grain,American Pale Ale
1.043,1.011,4.24,11.03,5.4,55.0,Specific Gravity,All Grain,Weissbier
1.051,1.013,5.0,29.84,8.23,70.0,Specific Gravity,All Grain,American Pale Ale
1.063,1.013,6.53,120.0,8.83,47.0,Specific Gravity,BIAB,American IPA
1.044,1.0070000000000001,4.89,36.16,6.63,70.0,Specific Gravity,All Grain,American Pale Ale
1.056,1.014,5.53,58.93,8.67,78.0,Specific Gravity,All Grain,American Pale Ale
1.064,1.016,6.24,49.91,4.17,66.0,Specific Gravity,All Grain,American IPA
1.043,1.014,3.8,55.15,9.27,68.0,Specific Gravity,All Grain,American IPA
1.046,1.008,4.92,28.25,5.61,37.0,Specific Gravity,BIAB,Saison
1.063,1.011,6.83,30.91,9.74,75.0,Specific Gravity,All Grain,Saison
1.063,1.0170000000000001,6.03,61.13,4.31,74.0,Specific Gravity,All Grain,American IPA
1.057,1.01,6.21,43.67,8.61,70.0,Specific Gravity,All Grain,American Pale Ale
1.061,1.01,6.59,62.71,9.08,70.0,Specific Gravity,All Grain,American IPA
1.0590000000000002,1.014,5.8,66.02,10.81,80.0,Specific Gravity,All Grain,American IPA
1.051,1.011,5.27,20.33,40.99,60.0,Specific Gravity,All Grain,Sweet Stout
1.056,1.014,5.56,64.83,8.03,70.0,Specific Gravity,All Grain,American Light Lager
1.05,1.01,5.23,45.43,6.05,70.0,Specific Gravity,All Grain,American Pale Ale
1.041,1.0070000000000001,4.51,46.0,7.77,59.0,Specific Gravity,BIAB,American Light Lager
1.061,1.012,6.47,185.83,6.51,65.0,Specific Gravity,All Grain,American Light Lager
1.0590000000000002,1.014,5.83,70.43,3.43,85.0,Specific Gravity,All Grain,American IPA
1.061,1.016,5.88,25.13,6.53,70.0,Specific Gravity,All Grain,Saison
1.072,1.01,8.14,178.17,4.51,65.0,Specific Gravity,BIAB,American IPA
1.042,1.005,4.82,4.17,4.26,65.0,Specific Gravity,All Grain,Weissbier
1.053,1.012,5.39,40.42,8.82,35.0,Specific Gravity,extract,American IPA
1.087,1.03,7.49,74.55,5.14,75.0,Specific Gravity,All Grain,American IPA
1.051,1.011,5.17,24.86,43.86,66.0,Specific Gravity,All Grain,American Stout
1.087,1.0170000000000001,9.14,152.22,6.5,75.0,Specific Gravity,BIAB,Imperial IPA
11.7415,2.3023,5.03,29.74,5.73,70.0,Plato,All Grain,American Pale Ale
1.112,1.022,11.89,115.35,50.0,67.0,Specific Gravity,All Grain,Russian Imperial Stout
1.0490000000000002,1.013,4.75,11.13,3.96,70.0,Specific Gravity,Partial Mash,Weissbier
1.056,1.01,6.01,60.6,6.97,5.0,Specific Gravity,extract,American Light Lager
1.053,1.014,5.13,27.48,9.78,75.0,Specific Gravity,All Grain,Irish Red Ale
1.044,1.008,4.73,9.81,4.44,70.0,Specific Gravity,All Grain,Saison
1.062,1.016,6.03,58.68,22.12,68.0,Specific Gravity,All Grain,American Light Lager
1.0659999999999998,1.012,7.12,56.49,5.74,70.0,Specific Gravity,All Grain,American IPA
1.056,1.013,5.65,54.66,4.89,1.0,Specific Gravity,Partial Mash,American IPA
1.056,1.003,7.01,34.7,4.76,75.0,Specific Gravity,All Grain,Saison
1.045,1.011,4.39,0.0,3.08,75.0,Specific Gravity,All Grain,American Light Lager
1.06,1.015,5.9,33.2,9.1,60.0,Specific Gravity,BIAB,American Pale Ale
1.05,1.01,5.3,20.07,3.54,72.0,Specific Gravity,All Grain,Witbier
1.04,1.0090000000000001,4.05,49.48,8.97,60.0,Specific Gravity,All Grain,American Pale Ale
1.064,1.014,6.63,48.83,37.39,72.0,Specific Gravity,All Grain,American Stout
1.0659999999999998,1.011,7.13,74.14,6.9,75.0,Specific Gravity,All Grain,American IPA
1.065,1.012,6.9,70.21,3.66,85.0,Specific Gravity,All Grain,American IPA
1.046,1.0090000000000001,4.88,39.43,6.4,35.0,Specific Gravity,extract,American Pale Ale
1.084,1.0190000000000001,8.58,149.57,7.92,65.0,Specific Gravity,All Grain,Double IPA
1.075,1.013,8.21,106.33,6.63,65.0,Specific Gravity,All Grain,Double IPA
1.047,1.008,5.16,67.57,5.66,80.0,Specific Gravity,All Grain,American Pale Ale
1.051,1.014,4.78,21.44,6.11,75.0,Specific Gravity,All Grain,Weizen/Weissbier
1.072,1.028,5.82,45.18,11.84,68.0,Specific Gravity,All Grain,Saison
1.057,1.011,6.05,26.31,3.29,91.0,Specific Gravity,All Grain,Saison
1.042,1.01,4.18,13.84,7.19,58.0,Specific Gravity,All Grain,American Pale Ale
1.046,1.005,5.38,14.79,4.5,70.0,Specific Gravity,BIAB,Weissbier
1.07,1.016,7.06,72.36,5.42,67.0,Specific Gravity,All Grain,American IPA
1.053,1.013,5.24,14.64,3.16,80.0,Specific Gravity,All Grain,Weizen/Weissbier
1.022,1.005,2.22,12.12,3.21,35.0,Specific Gravity,All Grain,Weissbier
1.053,1.015,5.04,12.52,23.36,65.0,Specific Gravity,All Grain,American Brown Ale
1.057,1.014,5.65,35.06,26.06,71.0,Specific Gravity,All Grain,American Brown Ale
1.065,1.013,6.9,50.46,10.46,75.0,Specific Gravity,BIAB,Saison
1.046,1.008,5.1,77.1,6.93,62.0,Specific Gravity,All Grain,American Pale Ale
1.0590000000000002,1.011,6.37,74.43,33.28,68.0,Specific Gravity,All Grain,American Stout
1.045,1.0090000000000001,4.75,35.79,6.53,62.0,Specific Gravity,BIAB,American Light Lager
1.074,1.015,7.72,43.51,4.14,70.0,Specific Gravity,All Grain,Saison
1.054,1.014,5.31,43.16,4.22,70.0,Specific Gravity,BIAB,American IPA
1.064,1.016,6.3,56.31,5.85,35.0,Specific Gravity,extract,American IPA
1.047,1.011,4.75,24.74,4.1,70.0,Specific Gravity,All Grain,Kölsch
1.06,1.011,6.36,67.16,8.47,70.0,Specific Gravity,All Grain,American IPA
11.4827,2.34844,4.86,50.81,7.03,80.0,Plato,All Grain,American Pale Ale
1.095,1.025,9.2,89.42,5.75,70.0,Specific Gravity,All Grain,Witbier
1.055,1.013,5.46,32.97,28.19,85.0,Specific Gravity,BIAB,Oatmeal Stout
1.0590000000000002,1.018,5.38,42.81,37.89,70.0,Specific Gravity,All Grain,Oatmeal Stout
11.5523,2.5836200000000002,4.78,23.61,3.76,85.0,Plato,All Grain,American Pale Ale
1.058,1.012,6.02,28.14,5.21,70.0,Specific Gravity,All Grain,Saison
1.071,1.0170000000000001,7.19,53.78,4.74,75.0,Specific Gravity,All Grain,American IPA
1.053,1.011,5.46,56.56,7.74,72.0,Specific Gravity,All Grain,American IPA
1.058,1.013,5.86,46.78,22.95,75.0,Specific Gravity,All Grain,American Brown Ale
1.068,1.016,6.8,85.44,12.46,75.0,Specific Gravity,All Grain,American IPA
1.047,1.012,4.6,66.76,5.21,50.0,Specific Gravity,extract,American IPA
1.043,1.0070000000000001,4.71,22.69,4.99,65.0,Specific Gravity,BIAB,Saison
1.065,1.013,6.8,85.26,8.56,60.0,Specific Gravity,All Grain,American IPA
1.061,1.012,6.4,68.02,12.08,35.0,Specific Gravity,Partial Mash,American IPA
1.048,1.013,4.62,38.2,27.55,65.0,Specific Gravity,BIAB,American Brown Ale
1.056,1.013,5.7,34.37,12.32,70.0,Specific Gravity,All Grain,American Pale Ale
1.05,1.0090000000000001,5.45,31.75,4.94,35.0,Specific Gravity,extract,American Pale Ale
1.08,1.018,8.06,90.6,45.11,64.0,Specific Gravity,All Grain,Russian Imperial Stout
1.0490000000000002,1.013,4.8,17.46,3.5,70.0,Specific Gravity,All Grain,Witbier
1.047,1.015,4.28,73.6,4.39,35.0,Specific Gravity,extract,American IPA
1.051,1.01,5.47,24.02,3.66,70.0,Specific Gravity,All Grain,Weizen/Weissbier
1.0490000000000002,1.016,4.37,66.62,3.88,70.0,Specific Gravity,BIAB,American Pale Ale
1.051,1.013,5.07,16.17,7.15,42.0,Specific Gravity,BIAB,American Light Lager
1.052,1.013,5.1,19.92,3.6,75.0,Specific Gravity,All Grain,Weizen/Weissbier
1.067,1.0190000000000001,6.42,25.93,21.45,75.0,Specific Gravity,All Grain,American Amber Ale
1.079,1.015,8.98,47.01,50.0,68.0,Specific Gravity,All Grain,American Stout
1.042,1.011,4.18,43.39,5.49,35.0,Specific Gravity,extract,American IPA
1.061,1.0170000000000001,5.7,62.09,26.09,55.0,Specific Gravity,All Grain,Irish Red Ale
1.028,1.0070000000000001,2.83,19.62,2.72,70.0,Specific Gravity,BIAB,Kölsch
1.0859999999999999,1.02,8.59,119.68,6.27,72.0,Specific Gravity,All Grain,Double IPA
1.05,1.011,5.07,25.88,6.11,35.0,Specific Gravity,extract,American Pale Ale
1.041,1.0090000000000001,4.22,0.0,3.08,70.0,Specific Gravity,All Grain,American Light Lager
1.048,1.01,5.09,40.35,5.49,70.0,Specific Gravity,All Grain,American Pale Ale
1.057,1.013,5.81,50.68,8.19,65.0,Specific Gravity,All Grain,American Pale Ale
1.052,1.012,5.36,60.25,5.85,70.0,Specific Gravity,All Grain,American Pale Ale
1.063,1.018,5.97,22.18,11.45,60.0,Specific Gravity,All Grain,Saison
1.052,1.012,5.26,37.29,34.14,70.0,Specific Gravity,All Grain,American Light Lager
1.058,1.01,6.36,54.31,15.76,70.0,Specific Gravity,All Grain,American Brown Ale
1.051,1.008,5.58,48.19,14.43,75.0,Specific Gravity,All Grain,American IPA
1.043,1.01,4.34,25.46,3.47,65.0,Specific Gravity,All Grain,Weissbier
1.0590000000000002,1.011,6.3,22.65,3.86,70.0,Specific Gravity,BIAB,American IPA
1.058,1.014,5.73,34.69,28.32,67.0,Specific Gravity,All Grain,American Brown Ale
1.046,1.006,5.21,8.5,3.84,35.0,Specific Gravity,extract,Weissbier
1.052,1.01,5.57,27.09,4.05,80.0,Specific Gravity,All Grain,Blonde Ale
1.067,1.02,6.14,61.28,6.36,70.0,Specific Gravity,BIAB,American IPA
1.052,1.013,5.19,18.3,9.78,45.0,Specific Gravity,Partial Mash,American Amber Ale
1.069,1.022,6.23,56.98,7.52,75.0,Specific Gravity,All Grain,American IPA
1.047,1.008,5.15,14.35,6.06,35.0,Specific Gravity,extract,Blonde Ale
1.045,1.011,4.46,10.01,3.82,70.0,Specific Gravity,BIAB,Weissbier
1.054,1.0090000000000001,5.87,57.6,3.84,75.0,Specific Gravity,All Grain,American Pale Ale
1.07,1.0190000000000001,6.73,66.29,6.02,67.0,Specific Gravity,All Grain,American IPA
1.052,1.013,5.14,73.48,7.13,70.0,Specific Gravity,All Grain,American IPA
1.056,1.011,6.0,81.49,5.17,61.0,Specific Gravity,BIAB,American IPA
1.05,1.01,5.36,43.36,24.15,75.0,Specific Gravity,BIAB,American Brown Ale
1.058,1.013,5.92,52.25,41.26,70.0,Specific Gravity,All Grain,Robust Porter
1.051,1.012,5.07,18.06,3.48,75.0,Specific Gravity,All Grain,Witbier
1.051,1.013,5.07,38.46,9.87,35.0,Specific Gravity,All Grain,American Pale Ale
1.05,1.015,4.69,42.69,6.51,75.0,Specific Gravity,Partial Mash,American Pale Ale
1.0590000000000002,1.011,6.24,99.32,6.5,60.0,Specific Gravity,BIAB,Saison
1.065,1.016,6.4,41.19,5.3,75.0,Specific Gravity,All Grain,American IPA
1.054,1.01,5.68,35.94,4.23,75.0,Specific Gravity,All Grain,American Pale Ale
1.06,1.015,5.88,78.94,6.11,75.0,Specific Gravity,All Grain,American Light Lager
1.058,1.014,5.68,11.74,4.12,25.0,Specific Gravity,extract,Weissbier
1.069,1.013,7.31,43.37,4.77,75.0,Specific Gravity,All Grain,American IPA
1.045,1.0070000000000001,4.89,21.01,3.41,35.0,Specific Gravity,extract,American Pale Ale
1.047,1.002,5.92,43.58,4.65,73.0,Specific Gravity,BIAB,American Pale Ale
1.053,1.012,5.42,16.37,3.6,78.0,Specific Gravity,All Grain,Weissbier
1.061,1.015,6.01,111.2,3.95,75.0,Specific Gravity,All Grain,Blonde Ale
1.044,1.011,4.38,12.98,3.67,70.0,Specific Gravity,All Grain,Weissbier
1.0959999999999999,1.024,9.43,79.06,9.25,70.0,Specific Gravity,All Grain,Double IPA
1.051,1.0090000000000001,5.62,48.35,7.3,70.0,Specific Gravity,All Grain,American Pale Ale
1.042,1.011,4.06,57.92,3.86,35.0,Specific Gravity,BIAB,American IPA
1.046,1.0090000000000001,4.82,24.63,3.51,80.0,Specific Gravity,All Grain,American Pale Ale
1.0590000000000002,1.011,6.32,29.03,3.7,80.0,Specific Gravity,All Grain,Kölsch
1.048,1.01,4.96,27.73,4.36,82.0,Specific Gravity,All Grain,Blonde Ale
1.063,1.013,6.52,106.15,5.9,80.0,Specific Gravity,All Grain,American IPA
1.0659999999999998,1.011,7.19,43.49,6.95,70.0,Specific Gravity,All Grain,American IPA
1.056,1.0170000000000001,5.12,36.52,5.87,75.0,Specific Gravity,All Grain,Blonde Ale
1.058,1.015,5.67,43.68,8.98,50.0,Specific Gravity,All Grain,American Pale Ale
1.052,1.006,5.97,14.77,3.58,75.0,Specific Gravity,BIAB,Weissbier
1.046,1.006,5.23,18.34,4.0,75.0,Specific Gravity,All Grain,Weissbier
1.078,1.016,8.1,111.84,10.39,75.0,Specific Gravity,BIAB,American IPA
1.045,1.011,4.53,12.94,3.0,80.0,Specific Gravity,BIAB,Kölsch
12.0272,2.56169,5.05,24.85,3.39,73.0,Plato,All Grain,Kölsch
1.053,1.0090000000000001,5.81,175.16,8.12,35.0,Specific Gravity,All Grain,American IPA
1.055,1.01,5.99,33.66,16.2,70.0,Specific Gravity,BIAB,American Amber Ale
1.095,1.0290000000000001,8.58,25.99,50.0,70.0,Specific Gravity,BIAB,Sweet Stout
1.092,1.022,9.22,100.2,40.23,85.0,Specific Gravity,BIAB,Russian Imperial Stout
1.051,1.013,4.99,14.91,2.98,75.0,Specific Gravity,All Grain,Weissbier
1.06,1.014,6.0,32.97,15.86,63.0,Specific Gravity,All Grain,American Amber Ale
11.3001,3.19359,4.32,29.35,4.62,100.0,Plato,All Grain,American Pale Ale
1.05,1.01,5.31,22.22,3.34,75.0,Specific Gravity,BIAB,Blonde Ale
1.056,1.01,5.99,102.08,4.12,72.0,Specific Gravity,All Grain,American Light Lager
1.0759999999999998,1.021,7.25,84.27,5.14,35.0,Specific Gravity,extract,American IPA
1.062,1.012,6.61,33.13,4.94,35.0,Specific Gravity,extract,American Pale Ale
1.062,1.015,6.51,83.13,7.57,67.0,Specific Gravity,All Grain,American IPA
1.047,1.011,4.71,15.77,3.13,80.0,Specific Gravity,All Grain,Witbier
1.04,1.01,3.98,0.0,2.65,65.0,Specific Gravity,BIAB,American Light Lager
1.048,1.006,5.56,32.45,5.5,73.0,Specific Gravity,All Grain,Saison
1.065,1.01,7.16,44.23,6.94,65.0,Specific Gravity,All Grain,Saison
1.052,1.013,5.15,34.61,7.28,78.0,Specific Gravity,All Grain,American Pale Ale
1.056,1.013,5.56,18.46,14.28,70.0,Specific Gravity,All Grain,American Light Lager
1.064,1.024,5.19,38.1,41.8,70.0,Specific Gravity,All Grain,Sweet Stout
1.057,1.006,6.62,34.63,4.35,75.0,Specific Gravity,BIAB,Saison
1.061,1.02,5.29,71.24,21.84,70.0,Specific Gravity,All Grain,Irish Red Ale
1.06,1.011,6.37,40.7,6.98,35.0,Specific Gravity,extract,American IPA
1.053,1.013,5.19,22.0,3.65,75.0,Specific Gravity,All Grain,Weissbier
1.0590000000000002,1.016,5.64,18.44,4.42,65.0,Specific Gravity,All Grain,Witbier
1.073,1.022,6.76,45.42,10.24,75.0,Specific Gravity,All Grain,American IPA
1.069,1.015,7.17,33.79,5.23,35.0,Specific Gravity,Partial Mash,Saison
1.056,1.015,5.39,28.69,15.27,75.0,Specific Gravity,All Grain,Irish Red Ale
1.067,1.011,7.3,56.67,4.83,70.0,Specific Gravity,Partial Mash,American Light Lager
1.062,1.015,6.2,38.13,29.79,65.0,Specific Gravity,BIAB,Robust Porter
1.05,1.0090000000000001,5.27,36.02,35.64,70.0,Specific Gravity,BIAB,Sweet Stout
1.052,1.0090000000000001,5.66,39.92,6.88,60.0,Specific Gravity,All Grain,American Pale Ale
1.057,1.005,6.89,8.43,4.05,85.0,Specific Gravity,All Grain,Saison
1.042,1.01,4.23,20.77,4.3,35.0,Specific Gravity,extract,Kölsch
1.065,1.014,6.73,59.95,10.62,60.0,Specific Gravity,BIAB,American IPA
1.056,1.0090000000000001,6.1,52.33,4.41,70.0,Specific Gravity,Partial Mash,American Pale Ale
1.0490000000000002,1.0090000000000001,5.26,30.76,8.31,70.0,Specific Gravity,All Grain,American Pale Ale
1.05,1.01,5.32,38.88,15.37,72.0,Specific Gravity,BIAB,American Light Lager
1.058,1.008,6.55,29.07,4.46,75.0,Specific Gravity,All Grain,Saison
1.075,1.018,7.41,53.92,7.33,77.0,Specific Gravity,All Grain,American IPA
1.071,1.018,6.97,75.75,6.01,75.0,Specific Gravity,All Grain,American IPA
1.0659999999999998,1.0170000000000001,6.52,72.54,11.93,65.0,Specific Gravity,All Grain,American IPA
1.063,1.012,6.69,38.53,5.13,76.0,Specific Gravity,All Grain,American IPA
1.05,1.008,5.59,20.02,3.57,64.0,Specific Gravity,All Grain,Weissbier
1.073,1.012,7.91,73.7,10.43,75.0,Specific Gravity,All Grain,Imperial IPA
1.047,1.005,5.44,17.59,3.23,79.0,Specific Gravity,All Grain,Weissbier
1.045,1.004,5.38,16.8,3.4,65.0,Specific Gravity,All Grain,Saison
1.053,1.012,5.29,66.85,6.2,70.0,Specific Gravity,Partial Mash,American IPA
1.056,1.013,5.69,28.44,5.97,70.0,Specific Gravity,BIAB,American Light Lager
1.044,1.01,4.53,20.99,4.32,75.0,Specific Gravity,BIAB,Witbier
1.07,1.018,6.84,102.86,5.22,75.0,Specific Gravity,All Grain,American IPA
1.061,1.012,6.36,33.52,4.74,72.0,Specific Gravity,All Grain,Saison
1.072,1.016,7.71,60.56,11.19,85.0,Specific Gravity,All Grain,American IPA
1.068,1.012,7.27,48.94,11.75,63.0,Specific Gravity,All Grain,American Light Lager
1.033,1.006,3.47,59.6,3.69,35.0,Specific Gravity,extract,American Pale Ale
1.058,1.0170000000000001,5.43,34.63,36.44,75.0,Specific Gravity,All Grain,Sweet Stout
1.067,1.013,7.05,47.25,7.0,50.0,Specific Gravity,All Grain,American IPA
1.041,1.01,4.02,12.21,2.54,75.0,Specific Gravity,BIAB,Weissbier
1.063,1.016,6.16,65.15,11.49,70.0,Specific Gravity,All Grain,American Light Lager
1.056,1.013,5.71,48.22,8.24,75.0,Specific Gravity,All Grain,American IPA
1.043,1.01,4.24,30.1,3.76,70.0,Specific Gravity,All Grain,American IPA
1.061,1.014,6.19,78.49,4.66,79.0,Specific Gravity,All Grain,American Light Lager
11.7198,3.20238,4.55,34.11,4.28,87.0,Plato,All Grain,American Pale Ale
1.064,1.013,6.69,76.36,5.79,65.0,Specific Gravity,BIAB,American IPA
1.068,1.0170000000000001,6.73,0.0,10.63,55.0,Specific Gravity,All Grain,American IPA
1.085,1.02,8.48,76.72,10.83,75.0,Specific Gravity,All Grain,Double IPA
1.057,1.013,5.68,36.23,13.96,75.0,Specific Gravity,All Grain,American Amber Ale
1.063,1.012,6.65,22.15,3.68,35.0,Specific Gravity,extract,Blonde Ale
1.0659999999999998,1.013,7.06,77.88,5.11,35.0,Specific Gravity,extract,American IPA
1.052,1.012,5.23,35.08,3.91,68.0,Specific Gravity,All Grain,Blonde Ale
1.058,1.01,6.29,27.4,6.0,70.0,Specific Gravity,All Grain,Saison
1.043,1.0090000000000001,4.47,8.73,3.52,35.0,Specific Gravity,extract,Weissbier
1.047,1.012,4.59,24.28,3.59,70.0,Specific Gravity,BIAB,Kölsch
1.037,1.008,3.78,15.35,3.18,70.0,Specific Gravity,All Grain,Saison
1.0590000000000002,1.015,6.04,71.95,29.25,60.0,Specific Gravity,BIAB,American Light Lager
1.055,1.01,5.85,32.36,8.69,70.0,Specific Gravity,All Grain,American Pale Ale
1.07,1.0170000000000001,6.93,86.83,8.31,61.0,Specific Gravity,All Grain,American IPA
1.068,1.014,7.01,70.27,5.53,71.0,Specific Gravity,All Grain,American IPA
1.06,1.013,6.14,12.55,4.67,70.0,Specific Gravity,All Grain,American IPA
1.077,1.013,8.36,75.99,7.06,70.0,Specific Gravity,All Grain,American IPA
1.067,1.0170000000000001,6.62,4.49,4.67,85.0,Specific Gravity,extract,Weissbier
1.055,1.0170000000000001,5.04,38.21,6.33,75.0,Specific Gravity,All Grain,American Pale Ale
1.054,1.014,5.33,46.38,27.38,65.0,Specific Gravity,BIAB,Robust Porter
1.063,1.011,6.82,40.64,8.59,75.0,Specific Gravity,All Grain,American IPA
1.075,1.014,8.0,71.67,12.82,72.5,Specific Gravity,All Grain,Double IPA
1.046,1.011,4.64,46.44,13.14,65.0,Specific Gravity,All Grain,American Pale Ale
1.057,1.01,6.08,28.33,6.75,70.0,Specific Gravity,All Grain,American Pale Ale
1.062,1.012,6.64,57.56,26.25,35.0,Specific Gravity,extract,American IPA
1.063,1.016,6.26,23.95,5.05,82.0,Specific Gravity,All Grain,American Pale Ale
1.056,1.014,5.53,34.15,8.39,70.0,Specific Gravity,All Grain,American Light Lager
1.052,1.014,5.05,46.41,7.05,65.0,Specific Gravity,All Grain,American Pale Ale
1.0490000000000002,1.012,4.89,22.72,3.31,75.0,Specific Gravity,All Grain,Witbier
1.056,1.0090000000000001,6.12,53.79,7.94,75.0,Specific Gravity,BIAB,American IPA
1.063,1.018,5.87,50.8,4.05,70.0,Specific Gravity,All Grain,American IPA
1.056,1.0090000000000001,6.08,47.46,6.74,61.0,Specific Gravity,BIAB,American IPA
1.051,1.0090000000000001,5.6,30.77,6.5,75.0,Specific Gravity,All Grain,American Pale Ale
1.069,1.014,7.17,40.47,5.29,75.0,Specific Gravity,BIAB,American IPA
1.057,1.01,6.09,92.31,11.73,75.0,Specific Gravity,All Grain,American IPA
1.067,1.015,6.8,56.07,4.32,70.0,Specific Gravity,BIAB,American IPA
1.047,1.011,4.73,52.68,6.13,75.0,Specific Gravity,All Grain,American Pale Ale
1.061,1.014,6.14,76.11,4.82,80.0,Specific Gravity,All Grain,American IPA
1.07,1.0190000000000001,6.68,55.47,5.09,75.5,Specific Gravity,All Grain,American IPA
17.4849,4.030819999999999,7.36,61.36,6.65,93.0,Plato,All Grain,American IPA
